id,left,top,right,bottom,Shape_Leng,Shape_Area,ADM1_EN,ADM1_PCODE,ADM1_REF,ADM1ALT1EN,ADM1ALT2EN,ADM0_EN,ADM0_PCODE,date,validOn,validTo
"517",32.972161692,-0.368632995000001,33.172161692,-0.568632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"518",32.972161692,-0.568632995000002,33.172161692,-0.768632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"519",32.972161692,-0.768632995000001,33.172161692,-0.968632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"520",32.972161692,-0.968632995000001,33.172161692,-1.168632995,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"542",33.172161692,0.431367004999999,33.372161692,0.231367004999999,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"543",33.172161692,0.231367004999999,33.372161692,0.0313670049999992,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"544",33.172161692,0.031367004999999,33.372161692,-0.168632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"545",33.172161692,-0.168632995000001,33.372161692,-0.368632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"546",33.172161692,-0.368632995000001,33.372161692,-0.568632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"547",33.172161692,-0.568632995000002,33.372161692,-0.768632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"548",33.172161692,-0.768632995000001,33.372161692,-0.968632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"549",33.172161692,-0.968632995000001,33.372161692,-1.168632995,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"572",33.372161692,0.231367004999999,33.572161692,0.0313670049999992,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"573",33.372161692,0.031367004999999,33.572161692,-0.168632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"574",33.372161692,-0.168632995000001,33.572161692,-0.368632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"575",33.372161692,-0.368632995000001,33.572161692,-0.568632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"576",33.372161692,-0.568632995000002,33.572161692,-0.768632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"577",33.372161692,-0.768632995000001,33.572161692,-0.968632995000001,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"578",33.372161692,-0.968632995000001,33.572161692,-1.168632995,10.59531061010,5.09062225096,Central,UG1,,,,Uganda,UG,2020/06/11,2020/08/24,
"479",32.772161692,1.431367005,32.972161692,1.231367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"507",32.972161692,1.631367005,33.172161692,1.431367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"508",32.972161692,1.431367005,33.172161692,1.231367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"509",32.972161692,1.231367005,33.172161692,1.031367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"510",32.972161692,1.031367005,33.172161692,0.831367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"511",32.972161692,0.831367004999999,33.172161692,0.631367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"535",33.172161692,1.831367005,33.372161692,1.631367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"536",33.172161692,1.631367005,33.372161692,1.431367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"537",33.172161692,1.431367005,33.372161692,1.231367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"538",33.172161692,1.231367005,33.372161692,1.031367005,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"539",33.172161692,1.031367005,33.372161692,0.831367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
"540",33.172161692,0.831367004999999,33.372161692,0.631367004999999,11.08907742750,3.10526561405,Eastern,UG2,,,,Uganda,UG,2020/06/11,2020/08/24,
