dhsyear,dhsclust,latnum,longnum,quarter,id,left,top,right,bottom
"2006","190",3.276395,32.891451,"3","689",32.701846529,3.289278393,32.901846529,3.089278393
"2011","412",3.250455,32.856479,"3","689",32.701846529,3.289278393,32.901846529,3.089278393
"2016","397",3.15846007587,32.8496295164,"4","689",32.701846529,3.289278393,32.901846529,3.089278393
"2016","419",3.27591146656,32.8008370822,"3","689",32.701846529,3.289278393,32.901846529,3.089278393
"2006","353",3.557611,32.968323,"3","718",32.901846529,3.689278393,33.101846529,3.489278393
"2006","350",3.366015,33.029251,"3","719",32.901846529,3.489278393,33.101846529,3.289278393
"2016","391",3.34286703045,32.9212507377,"3","719",32.901846529,3.489278393,33.101846529,3.289278393
"2006","348",3.254107,32.906294,"3","720",32.901846529,3.289278393,33.101846529,3.089278393
"2016","392",3.37052708648,33.2410863503,"3","750",33.101846529,3.489278393,33.301846529,3.289278393
"2006","349",3.251376,33.173901,"3","751",33.101846529,3.289278393,33.301846529,3.089278393
"2011","414",3.174273,33.10992,"3","751",33.101846529,3.289278393,33.301846529,3.089278393
"2016","390",3.10694409717,33.1967413743,"3","751",33.101846529,3.289278393,33.301846529,3.089278393
"2016","393",3.40322741142,33.421386254,"3","781",33.301846529,3.489278393,33.501846529,3.289278393
"2016","388",3.20374991849,33.4583298577,"3","782",33.301846529,3.289278393,33.501846529,3.089278393
"2006","295",-0.088497,30.215574,"3","302",30.101846529,0.0892783929999998,30.301846529,-0.110721607
"2000","403",-0.214533867096,30.2128214291,"4","303",30.101846529,-0.110721607,30.301846529,-0.310721607
"2006","306",-0.224883,30.105606,"2","303",30.101846529,-0.110721607,30.301846529,-0.310721607
"2011","641",-0.180641,30.230193,"3","303",30.101846529,-0.110721607,30.301846529,-0.310721607
"2016","585",-0.228087190354,30.1689080353,"3","303",30.101846529,-0.110721607,30.301846529,-0.310721607
"2000","1008",-0.0871517903144,30.3615873617,"4","333",30.301846529,0.0892783929999998,30.501846529,-0.110721607
"2000","2706",-0.00869275339211,30.4061419217,"1","333",30.301846529,0.0892783929999998,30.501846529,-0.110721607
"2006","322",-0.004504,30.426632,"2","333",30.301846529,0.0892783929999998,30.501846529,-0.110721607
"2016","552",-0.0204395326298,30.3256582025,"3","333",30.301846529,0.0892783929999998,30.501846529,-0.110721607
"2016","606",-0.0567422185074,30.4301544715,"3","333",30.301846529,0.0892783929999998,30.501846529,-0.110721607
"2000","402",-0.295160875037,30.3424033306,"4","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2000","2707",-0.189774674694,30.4661102293,"1","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2006","305",-0.308475,30.422156,"3","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2011","591",-0.113822,30.327723,"4","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2011","680",-0.202705,30.380418,"3","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2016","551",-0.164573708778,30.4311796507,"3","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2016","580",-0.284113409133,30.363762651,"3","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2016","605",-0.143727979593,30.49690549,"3","334",30.301846529,-0.110721607,30.501846529,-0.310721607
"2016","563",-0.0575010010293,30.6608013029,"3","364",30.501846529,0.0892783929999998,30.701846529,-0.110721607
"2016","578",0.0182090385262,30.5714785079,"3","364",30.501846529,0.0892783929999998,30.701846529,-0.110721607
"2016","579",0.0885853520199,30.5671845384,"3","364",30.501846529,0.0892783929999998,30.701846529,-0.110721607
"2000","2712",-0.173172436456,30.663648384,"1","365",30.501846529,-0.110721607,30.701846529,-0.310721607
"2006","323",-0.250846,30.551446,"2","365",30.501846529,-0.110721607,30.701846529,-0.310721607
"2011","694",-0.2031,30.696948,"4","365",30.501846529,-0.110721607,30.701846529,-0.310721607
"2016","565",-0.29278459822,30.6185106553,"3","365",30.501846529,-0.110721607,30.701846529,-0.310721607
"2011","221",0.562356,32.300107,"4","609",32.101846529,0.689278393,32.301846529,0.489278393
"2016","87",0.534546358687,32.2537707167,"3","609",32.101846529,0.689278393,32.301846529,0.489278393
"2016","119",0.574232405666,32.110493965,"3","609",32.101846529,0.689278393,32.301846529,0.489278393
"2006","32",0.431351,32.282401,"3","610",32.101846529,0.489278393,32.301846529,0.289278393
"2006","50",0.338518,32.118509,"2","610",32.101846529,0.489278393,32.301846529,0.289278393
"2006","59",0.43761,32.148653,"2","610",32.101846529,0.489278393,32.301846529,0.289278393
"2011","176",0.407359,32.187429,"3","610",32.101846529,0.489278393,32.301846529,0.289278393
"2011","180",0.419909,32.219317,"3","610",32.101846529,0.489278393,32.301846529,0.289278393
"2016","70",0.315229757683,32.2966929569,"2","610",32.101846529,0.489278393,32.301846529,0.289278393
"2000","3010",0.0945399930798,32.300546022,"1","611",32.101846529,0.289278393,32.301846529,0.089278393
"2000","3012",0.138729542213,32.1921092905,"1","611",32.101846529,0.289278393,32.301846529,0.089278393
"2006","21",0.114961,32.102472,"2","611",32.101846529,0.289278393,32.301846529,0.089278393
"2006","22",0.249573,32.238529,"2","611",32.101846529,0.289278393,32.301846529,0.089278393
"2011","100",0.187,32.19979,"3","611",32.101846529,0.289278393,32.301846529,0.089278393
"2000","3009",0.0707919099068,32.1106296175,"1","612",32.101846529,0.0892783929999998,32.301846529,-0.110721607
"2011","105",-0.067384,32.122295,"2","612",32.101846529,0.0892783929999998,32.301846529,-0.110721607
"2011","126",0.303301,32.492145,"4","641",32.301846529,0.489278393,32.501846529,0.289278393
"2011","132",0.337865,32.496492,"4","641",32.301846529,0.489278393,32.501846529,0.289278393
"2016","71",0.439076921698,32.3224685517,"3","641",32.301846529,0.489278393,32.501846529,0.289278393
"2016","88",0.401007993735,32.4676559288,"4","641",32.301846529,0.489278393,32.501846529,0.289278393
"2000","3011",0.286135388791,32.479538406,"1","642",32.301846529,0.289278393,32.501846529,0.089278393
"2000","3016",0.271081676858,32.3617392307,"1","642",32.301846529,0.289278393,32.501846529,0.089278393
"2011","107",0.196479,32.33155,"3","642",32.301846529,0.289278393,32.501846529,0.089278393
"2011","107",0.196479,32.33155,"2","642",32.301846529,0.289278393,32.501846529,0.089278393
"2011","127",0.148568,32.473697,"3","642",32.301846529,0.289278393,32.501846529,0.089278393
"2011","127",0.148568,32.473697,"4","642",32.301846529,0.289278393,32.501846529,0.089278393
"2016","74",0.275056412019,32.4582626877,"3","642",32.301846529,0.289278393,32.501846529,0.089278393
"2016","76",0.249496748939,32.4491053936,"3","642",32.301846529,0.289278393,32.501846529,0.089278393
"2016","77",0.130137236865,32.4990380477,"3","642",32.301846529,0.289278393,32.501846529,0.089278393
"2016","86",0.185811328167,32.3159782072,"2","642",32.301846529,0.289278393,32.501846529,0.089278393
"2000","3001",0.0444843085344,32.4821307349,"1","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2000","3002",0.0765823225636,32.4854508525,"1","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2000","3003",0.0630378807266,32.4607934979,"1","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2000","3105",0.0750784143753,32.486666975,"1","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2011","128",0.067261,32.458626,"4","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2011","129",0.059664,32.461734,"3","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2011","129",0.059664,32.461734,"4","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2016","73",0.088866983937,32.4979161221,"3","643",32.301846529,0.0892783929999998,32.501846529,-0.110721607
"2000","1204",0.308850566954,32.559614016,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1206",0.343371092314,32.5553232224,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1207",0.378677678898,32.5666607292,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1210",0.321522204921,32.5647915485,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1211",0.350483379479,32.5831735467,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1212",0.348285913042,32.5796009566,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1215",0.293246754084,32.5813459584,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1218",0.306692787366,32.5931358231,"1","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1221",0.314913760867,32.5943505007,"1","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1222",0.353594959398,32.5956545501,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1223",0.324744825903,32.6178463196,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1224",0.318656290045,32.621685128,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1225",0.315874212582,32.6367811907,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1226",0.313978697064,32.6071425349,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1229",0.333017542922,32.5462205068,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1231",0.34090682475,32.5558474922,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1233",0.292303751388,32.5531433752,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1234",0.292398002193,32.5465215804,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","3005",0.468494352968,32.525354103,"1","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","3006",0.333892560589,32.6356426198,"1","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","3007",0.437195688123,32.6347064608,"1","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","3014",0.42908511698,32.6798543233,"1","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","3210",0.319361658054,32.6938985596,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","77",0.330551,32.563507,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","78",0.321401,32.57992,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","79",0.318584,32.558528,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","80",0.357434,32.558528,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","81",0.367217,32.580289,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","82",0.379365,32.560649,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","83",0.354185,32.598687,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","84",0.348705,32.572405,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","85",0.353116,32.57026,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","86",0.34061,32.57183,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","87",0.316168,32.625877,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","88",0.310322,32.603385,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","89",0.306552,32.598705,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","90",0.297866,32.577168,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","91",0.31143,32.609831,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","92",0.29988,32.615297,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","94",0.296931,32.599264,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","96",0.346711,32.586272,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","97",0.367455,32.613798,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","98",0.38234,32.607076,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","99",0.334977,32.638643,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","99",0.334977,32.638643,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","100",0.322698,32.642004,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","101",0.332972,32.602535,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","102",0.320202,32.545805,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","104",0.338161,32.569363,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","105",0.346388,32.544799,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","106",0.310569,32.543071,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","108",0.327514,32.557294,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","109",0.310773,32.537451,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2006","110",0.294265,32.538238,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","1",0.324718,32.578131,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","2",0.355171,32.598544,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","4",0.303904,32.566707,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","4",0.303904,32.566707,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","6",0.323517,32.57555,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","6",0.323517,32.57555,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","8",0.365799,32.569438,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","8",0.365799,32.569438,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","9",0.364168,32.563583,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","9",0.364168,32.563583,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","11",0.362198,32.5604,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","11",0.362198,32.5604,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","13",0.381679,32.555084,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","14",0.378687,32.562204,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","14",0.378687,32.562204,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","16",0.374638,32.58106,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","16",0.374638,32.58106,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","17",0.343151,32.573037,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","18",0.361754,32.573666,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","20",0.383193,32.563031,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","21",0.391486,32.572141,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","21",0.391486,32.572141,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","22",0.350017,32.585783,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","22",0.350017,32.585783,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","23",0.305408,32.599922,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","23",0.305408,32.599922,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","24",0.299188,32.613534,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","24",0.299188,32.613534,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","25",0.299081,32.593913,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","28",0.320455,32.612117,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","28",0.320455,32.612117,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","29",0.324913,32.603977,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","29",0.324913,32.603977,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","31",0.290288,32.63996,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","32",0.311553,32.608876,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","32",0.311553,32.608876,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","36",0.296695,32.595668,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","39",0.291511,32.604701,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","39",0.291511,32.604701,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","41",0.302669,32.602866,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","41",0.302669,32.602866,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","44",0.353154,32.58368,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","44",0.353154,32.58368,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","46",0.373567,32.616645,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","46",0.373567,32.616645,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","48",0.307213,32.626443,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","50",0.333747,32.590617,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","52",0.304866,32.632625,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","53",0.320293,32.65447,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","53",0.320293,32.65447,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","54",0.304083,32.641462,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","54",0.304083,32.641462,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","55",0.345643,32.604972,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","55",0.345643,32.604972,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","58",0.311809,32.525559,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","58",0.311809,32.525559,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","59",0.292881,32.547523,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","61",0.317991,32.613356,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","61",0.317991,32.613356,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","62",0.342479,32.565237,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","63",0.318557,32.576431,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","63",0.318557,32.576431,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","64",0.329236,32.543532,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","64",0.329236,32.543532,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","65",0.324758,32.551441,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","66",0.309954,32.546801,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","67",0.299065,32.545582,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","70",0.317532,32.550555,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","72",0.304638,32.524993,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","73",0.324509,32.533182,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","130",0.356375,32.65096,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","130",0.356375,32.65096,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","131",0.391368,32.554487,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","141",0.358547,32.639434,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","145",0.387252,32.536992,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","145",0.387252,32.536992,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2011","208",0.401919,32.689915,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","1",0.320187631511,32.5682063677,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","2",0.340653350002,32.5936271164,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","3",0.313103244185,32.5665559657,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","4",0.353368071333,32.5581439634,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","5",0.367387686213,32.5943566295,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","6",0.358632151219,32.5655578887,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","7",0.379859123014,32.5676504154,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","8",0.367843107211,32.5556987257,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","9",0.375812217412,32.5909922795,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","10",0.354156502627,32.5854163027,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","11",0.334930302998,32.5607538623,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","12",0.339935413959,32.5645960033,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","12",0.339935413959,32.5645960033,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","13",0.339649439532,32.573541892,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","14",0.321586343724,32.5406379554,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","15",0.297321872137,32.5439370693,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","16",0.333287944956,32.5483096183,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","17",0.3292405435,32.5597637715,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","17",0.3292405435,32.5597637715,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","18",0.30548621477,32.5429969514,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","19",0.320129901586,32.5388042113,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","20",0.342636172677,32.5445732201,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","20",0.342636172677,32.5445732201,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","21",0.31763599334,32.5400486825,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","23",0.30435760554,32.570912935,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","24",0.330321739006,32.5583797035,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","24",0.330321739006,32.5583797035,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","25",0.292290874948,32.5596263383,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","29",0.315483963,32.591399445,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","29",0.315483963,32.591399445,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","30",0.303050567599,32.5962969135,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","31",0.293135925102,32.5725314871,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","32",0.290363566407,32.5938227778,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","35",0.296949098009,32.5838391581,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","37",0.312314079882,32.5970508167,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","38",0.347769190956,32.6048857864,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","39",0.370568722972,32.6038784194,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","39",0.370568722972,32.6038784194,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","40",0.332044334955,32.6384797752,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","41",0.388959006279,32.597001741,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","42",0.344806666483,32.627365442,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","43",0.307357110697,32.6486253475,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","44",0.301909519025,32.642829482,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","45",0.334812744317,32.6060216814,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","78",0.366038042037,32.5166233687,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","79",0.334690869433,32.5091786904,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","80",0.443049344112,32.6152364498,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","81",0.43873295215,32.5437559649,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","81",0.43873295215,32.5437559649,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","90",0.460038478371,32.5282311086,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","91",0.370627912374,32.6814565222,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","91",0.370627912374,32.6814565222,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","92",0.392606255757,32.6313835838,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","93",0.362399967447,32.6576484081,"2","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","94",0.362703323886,32.6486018945,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","99",0.389529411574,32.5457884642,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","100",0.399447263515,32.5476578593,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","101",0.35708026208,32.5493143234,"3","672",32.501846529,0.489278393,32.701846529,0.289278393
"2016","142",0.431973828053,32.6958384185,"4","672",32.501846529,0.489278393,32.701846529,0.289278393
"2000","1213",0.258977890068,32.635763136,"1","673",32.501846529,0.289278393,32.701846529,0.089278393
"2000","1230",0.267648500839,32.5390366068,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2000","3004",0.192282839993,32.5334425928,"1","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","2",0.199816,32.524909,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","31",0.099426,32.528564,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","33",0.180529,32.546452,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","93",0.263794,32.628487,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","95",0.275792,32.609388,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","103",0.283345,32.564498,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2006","107",0.279462,32.571946,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","35",0.245336,32.637751,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","35",0.245336,32.637751,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","42",0.278124,32.586397,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","42",0.278124,32.586397,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","60",0.285922,32.553927,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","69",0.286072,32.564358,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","69",0.286072,32.564358,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","74",0.28883,32.572195,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","74",0.28883,32.572195,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","133",0.255598,32.562104,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","138",0.244854,32.575221,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","149",0.267553,32.582811,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2011","150",0.226449,32.557105,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","22",0.285404906835,32.5409752188,"4","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","26",0.288825643964,32.6309673631,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","27",0.256769844875,32.6366169584,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
"2016","28",0.28212371734,32.5951493059,"3","673",32.501846529,0.289278393,32.701846529,0.089278393
